,tweet_id,sentiment,author,content
31020,1751818347,neutral,soashleysaid,so 's fac
31021,1751818440,surprise,merderfan89,merderneverov sent fc link courtney
31022,1751818443,relief,SKILLETfan01,kakakatey that 's cau ov on man team show pen highlight 's whol 1 superst
31023,1751818449,worry,luvlyssa,tiffrobyn lol perez say plea n't mak act go look
31024,1751818450,love,twistedsunshine,manoyjo thank happ moth 's day mom wel
31025,1751818472,relief,KristenSibbitt,sum fin gradu week
31026,1751818538,happiness,allisonzayne,hang room i ad 4 gentlem i liv gre peopl good talk discuss boy issu
31027,1751818540,empty,KROB614,lyricist_juic yeah u suck ... ... ever 1 ca n't suck amp stil look beaut lik u
31028,1751818638,happiness,_JLovell_,woah i lov new twit ap so man new thing got fin watch jon4lak video good
31029,1751818698,neutral,ashleybbyx,david_henri hey david 're hot
31030,1751818703,surprise,poeticstarlet94,i gre tim surpr part we got good
31031,1751818775,happiness,mkoper,fun i got retweet bot
31032,1751818788,neutral,DJFruitLoops,perezhilton u want send naught snap tak teh shoot
31033,1751818797,happiness,annie_silly,e__o lol tiz good song
31034,1751818819,happiness,megrey80,star trek good tim
31035,1751818823,happiness,xjezzebelle,crawl bed sup happ penguin tonight
31036,1751818835,fun,anasmiles,arielle_mari justin timberlak sooo funn
31037,1751818845,relief,musicenthusiast,phas 2 success self discover vit phas 3 min away cool amp class bab shout 2 quot d quot yeah man
31038,1751818852,surprise,deighe_d,theevilgumb oh went crowd ... ep dud
31039,1751818863,happiness,an0nymouz,jtimberlak lov new websit
31040,1751818865,happiness,LeonTai,dynamom dud awesom
31041,1751818871,happiness,TheRealDJames,penguinsnew go pen go gino win pen
31042,1751818876,neutral,UmmRawrr,just sittin listenin mus follow me
31043,1751818929,neutral,s0l_uk,sally_anne85 cinnamoncloud 2 interest ... good way..
31044,1751818943,love,lisamusic2000,mom 's day din awesom ca n't beat taco loco good tim
31045,1751818944,happiness,Gayatri,ayanakamura0428 excit par ooh lal look forward know long long tim lov hug n kiss g
31046,1751818955,neutral,CBCanadaSupport,lt 3c.b|| moth day tomorrow
31047,1751818956,worry,ayesiobhan,today alot fun lov famil samm hernandez caitlin hugh goodnight
31048,1751818969,happiness,chubbilypanda,lov john may 's upd and model hot sun ... sweat ... jk but sery ...
31049,1751819014,relief,LM4U16,got shower.. man feel good..
31050,1751819034,neutral,simplylizz,boyfriend bought ticket am idol
31051,1751819150,fun,thejenncarroll,quot she threaten i patron n't any eat i thought connection. quot mov night
31052,1751819188,love,DisneyLuis,harley_dud ver nic good night
31053,1751819211,love,brightrayofsun,mom rock
31054,1751819253,neutral,cheergod2002,up 'm get read work
31055,1751819262,happiness,BIZZLEBONE,doin damn thing her crib..bout watch star trek ... yup
31056,1751819285,surprise,1Kali3,littlereddr what that 's sin
31057,1751819343,surprise,sweetdreamer,tldavidson act guy i thought i n't know turn i did know previou part ...
31058,1751819349,happiness,AncientSoul,teresameric oh yeah is .. see reall get go lol .. n't car who n't lik heheheheh gre
31059,1751819380,love,PrincessBoddi,thelon perfect song
31060,1751819425,neutral,serenete,equivoc nah look bet label top latin nam access way ... nee turn any
31061,1751819433,love,kareberrie,kimberlyhopkin prob ...
31062,1751819434,empty,UglyGerbil,yoboseiyo heeh know i talk
31063,1751819526,worry,clarlune,andylev p. heart fac
31064,1751819559,fun,khiyari,play ghost onlin reall interest the new upd kirin pet metamorph third job ca n't wait dragon pet
31065,1751819669,sadness,stiinasteen,i ju plant gard backyard
31066,1751819688,fun,MarisaRAWR,new pickksha if 's reall big look milk yaaay
31067,1751819700,relief,thabrinablaithe,orphan past pizzahut
31068,1751819719,love,gcaat,weth birthday 10th may right me.. prob 9th you.. happ birthday anyway
31069,1751819735,neutral,Denise_Ramirez,today longest day ev go sleep.. beach bound tomorrow good night twit
31070,1751819737,fun,lindaliuser,10veisonitsway ohshnapsss piss blair us hahah amp yeeeah bak cook
31071,1751819758,love,DanaDodd,mattlogelin http //twitpic.com/4wb52 such prett bab
31072,1751819762,neutral,Frank_Whyte,chiefeditor4sau who to say hi to and who to buy a shot to lol jk
31073,1751819782,neutral,carmelax,honestlyx21 on
31074,1751819811,empty,MeghanMaxwell,oh yah angel cam harrass tri break hou lol burg
31075,1751819859,love,janellethorsen,eritchardson amp 'm sur mom 'll good food wait hom enjoy good ol bed amp own room room
31076,1751819875,love,octavianasrCNN,mariramo hol mar happ moth 's day enjoy famil beach
31077,1751819878,love,honey_dew2010,cant wait see boy tomorrow
31078,1751819879,happiness,miicaelaa,watch beaut amp beast hah
31079,1751819912,happiness,SWIGmusic,thank good friend com hang ear know
31080,1751819922,relief,eringwin,i get met mak work morn ...
31081,1751819987,happiness,julie_luv,justinphillip awesom kind
31082,1751819996,love,MatchboxGinny,sign mom 's day tomorrow
31083,1751820000,happiness,azapata007,nic win dodg 8-0 giant
31084,1751820024,fun,penguinsfan,snl gon na gre tonight
31085,1751820107,happiness,AnglCake17,parrrtt ..play twist get tips ... wel everyon el lol
31086,1751820134,happiness,DolledUpDal,whoohoo went get mov junk food wom night mwahah gt
31087,1751820182,worry,brandeelamb,govinda108 um 's reall scar plea saf btw il orlando next week
31088,1751820255,empty,morty1978,del serendipity3
31089,1751820258,surprise,feikoi,blue_ros *follow back*
31090,1751820270,happiness,personar,got good happ moth day
31091,1751820345,happiness,bsoler,janiecelincoln ha ... tot go you 're journ maj 's perfect fit
31092,1751820381,worry,leatron,karleigh ca n't wait amp kat alway end best interviews..
31093,1751820514,neutral,DBWyld,greggrunberg i think i kirk i would prob stol sweet rid fanc car phon ya talk gg
31094,1751820556,hate,bexmith,etniqmin though i admit seem less amp less tempt tim complet pack
31095,1751820626,love,steveHNH,tomorrow moth 's day i hop everybod got mom some awesom ... least cal say hello
31096,1751820635,neutral,PandaBone,whit hou thi thing 's lifesav http //snipurl.com/hkuj9
31097,1751820683,worry,ambersmart,jt nop yet on clos clos day week
31098,1751820727,neutral,MarjorieHdez,yard hou
31099,1751820731,relief,emily_larsen,today ev ...
31100,1751820768,hate,Azul_Azul,sometim i hat 's norm i n't worr bout
31101,1751820823,happiness,AmandaPaigeW,alidg tak hav fun
31102,1751820832,neutral,blue_raven,shoot4the5hol well 's pinb wizard canuck
31103,1751820857,happiness,zipitjezebel,watch on fin day eat cer start good sunday good mov
31104,1751820929,fun,RenaissanceAsh,follow new sanctuar fan see wond sanctuarysunday good meet
31105,1751820955,neutral,NenetteAM,daysgob thank 'll gre ... ev bet soon i get wallet grubb littl hand lol
31106,1751820969,happiness,izzieholst,go cincinnat day sunday ... visitin old friend/broth kore dat someon spec
31107,1751820979,fun,glambert1,gon na read stor bout adam lambert onlin bed night night
31108,1751820997,worry,paigeymac,watch quot steel magnol quot go bed i babysit on tomorrow giv momm gift night lt 3 peace.love.jona
31109,1751821018,neutral,teaix,aniluck
31110,1751821019,worry,BrittanyPayne,my husband think twit mak creep ... whatev
31111,1751821075,surprise,indyank,googl goe pink today
31112,1751821102,love,beautifulpirate,retweet plea awesom kawai anim cosplay item http //bit.ly/cujxg
31113,1751821139,love,Adamfyre,ok. night sweet peopl i 'll look ya tomorrow
31114,1751821146,happiness,kimh23,shaunie_o awesom my famil own ... the flowers.. lov kid they seem lot fun
31115,1751851398,happiness,CajunFerreira,josieinthec lol good men watch flick w/u sigh good flick far 's cal quot beca i said so quot
31116,1751851399,relief,famousfollower,sinnamonlov ye thank you
31117,1751851423,happiness,Pretty_Major,incrediblelago i 'd soo hono u cld chk beat perhap sm adv wat i nd 2 improv da ov sound mus
31118,1751851434,neutral,hillarylovesatl,elissa_10807 i 'm watch 4th harr pot movy
31119,1751851447,relief,immaathlete,eat oreo milk
31120,1751851452,love,GiulianaMasi,brian09 hi im follow want say i lov friend
31121,1751851477,worry,painfulblue,vivid13 good i n't think i 'll join lat i 'm hyp hel though whe
31122,1751851500,happiness,Buildabear96,thatswhack74 aww 's sweet mad hom mad card wrot song ... n't much oh well..
31123,1751851576,happiness,Brenna_Bee,dant ... wait turn hop get newww cd funk reel mus today
31124,1751851594,sadness,Verne757,lot dec mak ... nee assistant/cook/nanny/chauff lol lol 4 real
31125,1751851598,happiness,suprlatina,cocodishm wasssup cocolic i knew u n't recogn 's ur daught
31126,1751851665,neutral,citrawrenda,louistm thank follow
31127,1751851688,surprise,SwankySanctuary,texasgarab i 'm see lot sold sign
31128,1751851766,worry,SavingEveryday,homebizl that rough hubb kne surger help end let us know result we 'll keep pray
31129,1751851925,hate,kevinlunt,tigerfluff car hockey
31130,1751851928,neutral,Shruesky,im tir gre tim today toge thank
31131,1751851944,worry,kaitielovesJAGK,andrewgoldstein 11 30 way earl anyway nig night lov
31132,1751851984,neutral,JusBlazeMan02,8bitbass man got ta whip got ta whip
31133,1751852066,love,aespejo104,in hanson mood.. list old stuff ... thi tim around not old old enough
31134,1751852075,neutral,mjodom,got degr bs
31135,1751852095,enthusiasm,crimsonidealist,ca n't wait next twit
31136,1751852132,neutral,drewtedesco,taylorswift13 fin someon spread hayley lov via twit welcom club tayl
31137,1751852145,happiness,FoCUSED89,4everbrandi look lik fun
31138,1751852150,neutral,2012ad,astrokitty75 thank i download tri vert stuffit work good adv
31139,1751852245,neutral,dctat2grl,luv_ai_08 yeah hop mayb sav get christma .. find
31140,1751852301,love,ilywithanou,chriskoon aw sur thing thought pray
31141,1751852348,surprise,sngick,want wish mom happ moth 's day hop 're tre lik queen
31142,1751852392,love,DinsterDobbins,venzan i yet understand sent u ev typ 's kind fun-lik learn foreign langu amp i lov quot u
31143,1751852454,neutral,hugocardoso,good b-movi ... star troop cool cit
31144,1751852523,neutral,oohmarilou,back sj star trek tonight 9:45pm cinelux almad
31145,1751852560,love,LaffertyAddict,quick thought tir happ satisf entertain excit oh ... bit lov
31146,1751852613,worry,Rattface,greg back top 10 thi i lov nasc
31147,1751852657,surprise,romeoescuyos,say happ moth day moth everywh http //plurk.com/p/stz7a
31148,1751852734,fun,kaye_leigh,guy just got someon sar wrap tuesday video shal awesom
31149,1751852751,worry,youngnatho,ladybee_5652 ... =d ok wassup
31150,1751852779,love,h_ayleyy,lik dr. seuss quot ï¿½you know 're lov ca n't fal asleep realit fin bet dreams. quot
31151,1751852791,happiness,mbija,two new favorit pray quot help help help me. quot quot thank thank thank you. quot
31152,1751852823,neutral,xxnalin,frenchieb-day frenchieb-day frenchieb-day frenchieb-day frenchieb-day frenchieb-day frenchieb-day frenchieb-day frenchieb-day
31153,1751853009,happiness,Smaulren,avenue_a the rock kind with littl rockpool amp octop amp shel amp stuff now i want beach it perfect overcast day
31154,1751853031,happiness,nandeb,thank carr craz
31155,1751853040,happiness,TimothyWilliam,2026 2164 6790 9128 ad let play some
31156,1751853077,love,shamayyy,http //twitpic.com/4wbn6 hubb adoarbl bab broth
31157,1751853106,worry,alowrey,alchristoph know u r wont til 6pm service..wil u
31158,1751853117,surprise,_LISA_RN,mrsdaughtri som day must look hard good thing
31159,1751853120,surprise,xocarissajonas,wel tim hit hey stack night yal tomorrow is moth day
31160,1751853192,hate,C_Joy,lynnnein bad rum exper colleg stil n't recov
31161,1751853213,sadness,tjdebi,mbulatao oh hop baad tel mya hop 's get bet soon
31162,1751853251,love,InvisibleMan79,devilishdel awww 's cut
31163,1751853305,neutral,Shelbi_Kay,mrskutcher nic clutch
31164,1751853320,love,mizinha24,ar hom now.. gre tim friend today
31165,1751853331,neutral,bizymare,albo60 must ask cub fan i ca n't fathom
31166,1751853342,love,wtfvic,tonight good night lt 3
31167,1751853373,neutral,vicalexanderrr,go outro ... peac
31168,1751853402,happiness,pandjcrafts,vogleratmizz yay break 200
31169,1751853416,happiness,asnallar,mariahcarey happ moth 's day ms. pat carey
31170,1751853468,hate,KirstinVictoria,http //twitpic.com/4wbnd dont worr let go nam fishyy
31171,1751853489,happiness,obilon,marycateomalley lik simpson that 's lik ask quot lik brea quot
31172,1751853522,neutral,agentK,found pack unit red carpet club booz vouch anyon want quit drink com appear
31173,1751853550,happiness,MarissaElissa,pinkberr
31174,1751853587,love,xxkristinexxx,ok i 'm go go read new demonat book lat lt 3
31175,1751853648,happiness,figPYBFO,foooood yumm whos wash dish not me .. rofl
31176,1751853679,neutral,stephanierhenee,derekcod oh ok. wel good ... i get weath upd instead jk
31177,1751853723,worry,apcoleman,just got fight kick bar at least i knock hav fat lip though pul ano numb
31178,1751853830,neutral,claire_bear18,watch mov sam
31179,1751853843,neutral,superrach7,chrismelli hey chri ... met ai lin back march neith us got ... hah i 'm sur n't rememb ... 's
31180,1751853874,fun,afqo,therealmj87 i saw gam hug cav fan lol pay ref but yao 's 4 rest playoff l.a cru wcf
31181,1751853903,neutral,twinbush,shepardsfai i shal annoyingl tweet tomorrow
31182,1751853957,neutral,jakedeleon,perz gut feel say gon na boy abab
31183,1751853984,worry,sweetdreamer,wordcharm pffftt you know i lik stay bus i 'm awesom sob ... dang how
31184,1751854015,neutral,pacomontoya,edit photo i took broth socc gam he 's got lot work coach
31185,1751854022,happiness,Dak831,chrissinicol i guess that i lol
31186,1751854091,love,Kri_s,almaddin enjoy ur night
31187,1751854129,neutral,ddfrisbie,lawoog that 's bab their littl rhythm stil sint inutero
31188,1751854136,neutral,TwiggyFace,chicago rock sock
31189,1751854154,worry,hthibb,hang bry amp amp hail poss lafayet tonight 'nd n't know keep upd 0 follow
31190,1751854201,neutral,ImaPacifist,and boss said thank work 2day peac
31191,1751854212,relief,panjela,four hour baseb gam at least crew spent much mak cubb look bad
31192,1751854217,happiness,swim10346,peacelovekell eat happ
31193,1751854259,love,phyliciasian,trswift hahahah nic gav bio co idk hel 'm hello chem
31194,1751854311,fun,ellabella32,bowl cousin awesom
31195,1751854317,love,kyasurin,the pow i ca n't see i lov storm
31196,1751854331,love,isusan,gav moth moth 's day pres lov
31197,1751854418,fun,gravityweakens,let play russ roulet
31198,1751854432,fun,girljordyn,sarahbear9789 hah thank
31199,1751854436,happiness,tessamarr,ano bday w spec friend
31200,1751854438,hate,skribe,mahmood *cough* star trek *cough*
31201,1751854460,neutral,mwredfern,tonyrobbin 's ok tel i 'm diff
31202,1751854466,love,ricemovesjoe,ddlovato aw 's sup cut
31203,1751854546,love,babepretty,zefrank lov weekend
31204,1751854565,relief,cnicoleprgirl,worldfamouskid awwwww poor drew ... i hop feel bet krush
31205,1751854650,neutral,MissBToken,kid_twist86 strip club pick
31206,1751854682,neutral,hbaum10,mshemoney aw yay
31207,1751854687,relief,JennyErikson,dexterlo feel bet c 's tee week amp rough ...
31208,1751854696,neutral,viasatellite,on phon mum http //tinyurl.com/otdn9u
31209,1751854724,enthusiasm,anasmiles,theteganandsar prid next weekend long beach
31210,1751854734,worry,chrisg00die,feelin
31211,1751854761,worry,JoeyHavenLiegh,thebadhousew goodnight
31212,1751884781,neutral,LiveLaughShop,play bingo mom old lad
31213,1751884820,happiness,SherylBreuker,just watch mov the holiday i forgot feel good mov lov ev
31214,1751884823,relief,lpsimper,ok tim bed good night twit
31215,1751884904,worry,lbcollin,siempreuntigr it 's fact i nee get half cour 9 tomorrow morn i 'll reun
31216,1751884973,happiness,JonaJonas,just starbuck farrah
31217,1751885078,worry,Hockeygirl12809,bored.. almost moth day
31218,1751885079,happiness,Da_Bitch_XOXO,go rid perfect night go chil
31219,1751885086,happiness,JenBrockwell,had nic din mom i 've start chick rol they go cook overnight the rest i 'll tomorrow
31220,1751885146,happiness,MySweetEbony,plea check www.mysweetebony.com lmk think ... first paysit ... post sit
31221,1751885207,happiness,tashababyyy,nee see betsycon7 ... someon buy plan ticket plea
31222,1751885216,neutral,mavipoo,visualheart ano pur nee see photo
31223,1751885231,happiness,MarylTweets,not watch star trek tonight but head lov din fun board gam night chriswei
31224,1751885280,love,clarkie_16,jtimberlak good luck i doubt hilar reall hop see dress kind foam food item go ...
31225,1751885284,fun,Camillewyatt,wh correspond 's din rock wand syk hilar obam n't bad happ moth 's day mom 's ... ...
31226,1751885285,happiness,missJS09,watch on fav mov sparkl go get food lat
31227,1751885288,neutral,SarinaSuicide,fawx crayon
31228,1751885335,neutral,StaceyWapak,i 'm way past bed tim gon na catch sum snl
31229,1751885422,neutral,eedennn,with russ joe
31230,1751885460,neutral,awfuldirection,lostinthesound chri bab born today
31231,1751885475,worry,SKILLETfan01,superfro432 is bad i 'm sit watch pen replay get excit i think 's coff ... who know
31232,1751885487,neutral,bluefur,jorincowley i see i guess must lot hawk fan tex twit
31233,1751885533,neutral,Scyranth,thebettersexdoc nic quot alway
31234,1751885680,love,UrbanGlamxX,lisathediv lat i seen bubbl tweet video awww
31235,1751885692,worry,thisgoeshere,carcrashheart lot stuff
31236,1751885744,fun,chrup,week fun ... hop next week ev bet nyc 19 day
31237,1751885760,love,MelinaPlaza,watch tv best peopl whol world my mum my si agu lov twit lat ha
31238,1751885800,happiness,jordancon,list dashboard confess amp count day varsityfc concert may 16th ashgoz
31239,1751885817,love,gracecho94,cam back karaok amp eat din emil sooooo much fun
31240,1751885907,happiness,Dacramsey,coleryanxxx ye lol 's good on .remeb bottom alway top
31241,1751885908,happiness,CircusKitty,babypatch i good day lot stretch sleep sun
31242,1751885947,worry,kaylascott,spent hour dino blog myspac lov dino lt 333 oh mov reall funn
31243,1751885950,fun,EvanZinser,bioshock fantast first tim i play now sleep bioshock tomorrow
31244,1751886003,neutral,wordcharmer,sweetdream i 'm bad just tri get i liv dream and rul world sav sup hero cost
31245,1751886008,fun,BROOKSjbphoto,jenjbphoto tot dig nap valley ide i deal win limo rid
31246,1751886019,neutral,NadineZawacki,duanecoffin mayb ask him rai
31247,1751886032,relief,Michey_x33,go i sleep today long day happ moth day mom
31248,1751886103,love,flipanese_mErvz,happ moth day all..im gon na help min right now.sh deserv it..you guy too..
31249,1751886121,worry,CooperCraigM,hittin ol dust trail w/ miss morg
31250,1751886143,neutral,Beyondshay,on tak ear week http //twitpic.com/4wb42
31251,1751886180,worry,taylorbeckett,i 'm sadl dissapoint show `` jon '' good show disney= hannah montan amp wizard waverl plac
31252,1751886221,neutral,derekcody,stephanierh ha ... i thought would enjoy famil guy ref ... i 'm bor
31253,1751886224,fun,rndspringer,jumblejim quot a hik wood four littl kid could n't exhaust right wrong. quot lol.. tri downright masoch
31254,1751886245,fun,SinnamonLove,if guy would interest watch get tattoo tomorrow let know
31255,1751886295,enthusiasm,JeanOfmArc,writ post new ipod touch
31256,1751886346,enthusiasm,MOHFANZ,jadedcr find spot team wink wink
31257,1751886351,relief,aukestrel,zeenel poor liv german favourit cheap saturday now on 20min away
31258,1751886366,fun,AlyyyxJonas,part gre tim got 'paranoid jonasbro rington yay
31259,1751886381,empty,Poisonbykoolaid,miss higgin kat voegel grac pot nocturn
31260,1751886449,neutral,semipenguin,idratherbesk siriuslyhea they follow
31261,1751886518,neutral,KellyG5,kellyolex hey girl how doin did ya hear big interview http //kellyg.roneyzone.com
31262,1751886544,happiness,RobertZepeda,margarit momo i 've miss
31263,1751886564,neutral,FFMusic1,giulian iï¿½m also watch mov friend twilight
31264,1751886586,happiness,stevegarufi,pamela_edward heh heh od am thank
31265,1751886614,sadness,kristenmdory,melissa_paige92 am clearl know would n't abl say you 're wond i get though ... suck
31266,1751886662,worry,FollowAnoopYay,alexismarie23 i ca n't mak tour i 'm philippin
31267,1751886683,happiness,govaughn,paulacampbel happ moth day paul
31268,1751886733,relief,darjeelingtea,dc_vulcanraven thank
31269,1751886904,fun,_tri_state_,tim go swim freez wat kal yeah
31270,1751886914,happiness,enthymeem,personal_trainr thank link it mad smil
31271,1751886931,happiness,pederson,joannah11 i 've hempw cas and yeah i start work tomorrow ver excit
31272,1751886999,enthusiasm,E_M_I_L_Y_,said the whal amp moth moth ok
31273,1751887003,love,G0DisADj,david_henri hah wish coudl meet you.. stop seattl tim hom starbuk i lov you david
31274,1751887029,fun,despacil,happ that fin sum cant wait turn 21 wed
31275,1751887107,surprise,lizzg29,so glad i 'm fin don fin
31276,1751887132,neutral,Jonotorious,get go lol least i didnt get hop
31277,1751887158,enthusiasm,pamperry,robinw did see star trek now i ca n't sleep ... ... ... much act ca n't wind
31278,1751887176,fun,asphaltcowgrrl,dakotacassid hah sparkl on
31279,1751887246,neutral,awfuldirection,back soap soooo fun
31280,1751887262,happiness,THabsburg,cryswinchest hahaah cri blow fus typ mov
31281,1751887314,worry,davidsupreme,yay 're gon na leav ear ca n't wait get back hawthorn
31282,1751887348,happiness,AncientSoul,pamlu i 'd lik put fruit artic websit 'll permit
31283,1751887401,sadness,xxsweetatixx,theclairemar i ca n't i 'm stud i n't fail com i 'll mak u tortellin chick chick salad
31284,1751887414,love,julielovestrav,adkmam i 'll ad shop favorit i lov needl wrap right needl mess basket
31285,1751887554,neutral,PuppyToast,careftw *point facebook message*
31286,1751887570,neutral,nezzle,happ moth 's day ninalo
31287,1751887611,neutral,NikkiBoon,http //twitpic.com/4wc1k jak sign twit
31288,1751887625,happiness,joyouscomms,feet hurt ... fin bed ... forget crunch 's ... produc day today though
31289,1751887630,love,Emariee,watch snl lov lif host
31290,1751887631,surprise,joshw,work way myst maz video export
31291,1751887744,surprise,matildham,bab girl scrape leg bik accid today could n't find gauz us pant lin med tap patch
31292,1751887784,neutral,LukeBro,plea visit http //vzerohost.com/info sign alph test im host serv
31293,1751887951,sadness,f00fyf00f3rz,hey everyon what got ano hour half work tel some think wouldnt know ... .thi good on
31294,1751887994,empty,jazzy71492,the lad get retard
31295,1751888023,love,OhhCore,izzy_artest lov you hah join club lol plea hac 36 40cm cal jon told ron lol
31296,1751888063,happiness,StephalliJane23,wear quot purpl pass quot op i absolv lov
31297,1751888101,sadness,AlyssaCherie,outt show bad justin could n't spend night hah
31298,1751888139,happiness,bunnypuffs,http //twitpic.com/4wc1i crack amp up.. phootoboothingisfunforbunn volum ein
31299,1751888186,worry,rawrvee,dad gav old blackberr not old ... but n't ev scroll bal i want bold
31300,1751888315,happiness,Imatoughcookie,today fun i lt 3 meet board the acoust set soo phenom
31301,1751888323,neutral,semipenguin,idratherbesk siriuslyhea they follow
31302,1751888344,love,BubblesFoster,watch snl gahhhhh wil fort soooooo funt
31303,1751888454,neutral,Blanquis26,billzuck thank tri behav
31304,1751888461,neutral,grimmith,cook good
31305,1751888468,happiness,LauraGuthrie,tim bed hop saturday lov min ...
31306,1751888496,relief,annabananananaa,enough today good night
31307,1751888498,surprise,natewate,go see transform imax so excit
31308,1751888658,worry,uvifera79,be yoko ono follow wherev i may go
31309,1751888820,enthusiasm,AlexaNDYE,41 follow random peopl okay
31310,1751888842,love,jessnicbitt,watch snl yay jtimberlak host i lov
31311,1751888851,love,camiwitch,moth 's day alread beg congrat mom lov u u know
31312,1751918306,happiness,emiluvsdemi,watch new season elev dvd
31313,1751918323,happiness,tori_saam,jon rock tonight go bed i writ lil bit ... night bless
31314,1751918379,love,GustheBoxer,mixhel i *heart* elv
31315,1751918417,happiness,SirDarkseid,kevin_anr_shin feel prett good you check http //www.myspace.com/bigcitymonkey just say
31316,1751918450,love,StarshineAngel,erikarbautist he ha a favourit you 're favourit omgaah sorr creep ..not reall lol
31317,1751918463,neutral,OneFlipsta,do n't hid smil http //robo.to/oneflipsta
31318,1751918497,neutral,KristenmKelly84,watch bod lie ... good film
31319,1751918519,neutral,V_A_,terrencej106 's fam wel i hop
31320,1751918563,love,julesy,paintedwhisp miss morimoto 's strong challeng guess oh watch ac cak midnit 're 'lost cak
31321,1751918587,neutral,MFKAOZ,just got nudg dian
31322,1751918719,love,hazelbird,styla73 ti book ... cal lov sex traged highl interest influ class modern world
31323,1751918790,worry,LadyLeeT,jyamasak ok.. think snapshot befooo vid record seesm lad dont look lik freak sayin
31324,1751918803,fun,icarlyfans,txkfilm yay fun
31325,1751918807,love,mrjessMCK,i lov lad progress commerc 's funn
31326,1751918838,enthusiasm,Jers3y,hi twit peopl
31327,1751918860,worry,pbnjammy,mrskutcher http //twitpic.com/4w9zb must ... stick.. ... thumb.. .. chin ... dimpl lol hubb on lol un ...
31328,1751918977,worry,iFeelLessAlone,yay hit 50 subscrib youtub go lol
31329,1751919035,neutral,ferris_is_boss,emily_lait alread discuss today yeaaaaaah
31330,1751919043,neutral,axigy,devbanan nic ide c++ tri ibm 's tt work gre imo
31331,1751919165,happiness,juliesee,okay new jon episod awesom
31332,1751919171,neutral,xxnalin,frenchieb-day frenchieb-day frenchieb-day frenchieb-day frenchieb-day frenchieb-day frenchieb-day frenchieb-day frenchieb-day
31333,1751919174,enthusiasm,klvonallmen,got lot shop don today ... reall excit bout new travel journ go go sleep watch mov cousin
31334,1751919256,surprise,bakerboy864,whoop ... last tweet
31335,1751919348,love,Jules8,wesdun hah kid ... i list day long bud
31336,1751919353,happiness,susanne49,back new mexico happ moth day moth
31337,1751919407,neutral,SillyGilley27,heaven- bry adam
31338,1751919480,love,lucasnap,happ moth day 25 minut everyon
31339,1751919486,happiness,burnthatbox,vardenrhod man thank mat
31340,1751919508,neutral,Maighstir,ladyfarrahgiano 's bab fev
31341,1751919574,surprise,Lovevas,bubzbeaut awww wish young si old on bet young si lov just much u
31342,1751919604,worry,alligator54,sit bed think
31343,1751919618,relief,lerey,asiareev i 'm glad turn okay
31344,1751919673,hate,crystalwithasee,reinamexican garc bend- learn lesson last night i thought gon na throw got tix fash show end mo
31345,1751919688,neutral,bendor12,watch jt snl
31346,1751919737,neutral,VLightning,om nom nom ric pud
31347,1751919754,happiness,egdirgomhcirsXe,liv from new york it saturday night fin new on
31348,1751919755,happiness,Shareena_,lov breakfast mum ... yumm pancak
31349,1751919759,relief,SandyAllnock,*happi sigh* mom lik flow i sent phew it 's nev sur thing
31350,1751919840,love,kaayerod,they bombbb food amp dessert prom i 'm sooo satisf hahahah everyon look pwetttt
31351,1751919847,worry,4everequine,walkingh new construct pop
31352,1751919902,love,oheisner,way hom see rodney atkin concert ... i lov thank bob
31353,1751919968,happiness,ToksieOlu,johncmay hah hum mak happ
31354,1751920009,neutral,DebintheWind,want trip boston next mon nee addit l mot sav belov daught want go 2x
31355,1751920135,neutral,jasonfbenton,whatsupguru yeah i hir guy nam lenn tend rabbit year
31356,1751920213,worry,CristinaDeHart,read chil couch watch mov
31357,1751920257,happiness,Shon_More_Oh,my in desir go isl middl mediter soak sun good night ... i dream in desir
31358,1751920266,happiness,K_dell,fin pack ... think tim sleep read chicago
31359,1751920313,neutral,jenniferfiddler,lov new twit background ... two hero ... wichit kraussey hah
31360,1751920383,love,schizophrenic_,xsparkag http //twitpic.com/3qfqo awww cuuut black cat 's 2 mon old
31361,1751920414,neutral,Congal15,geraldnapol colleg cop get suspic see on person group toge
31362,1751920428,empty,zzzaney,send twit club twit u
31363,1751920439,neutral,xxnalin,frenchieb-day frenchieb-day frenchieb-day frenchieb-day frenchieb-day frenchieb-day frenchieb-day frenchieb-day frenchieb-day
31364,1751920460,fun,agweyland,bon show check pb amp j check writ play check the simpl joy stil ev greatest gon
31365,1751920534,neutral,scubadivergirls,sustainablese i thank turn i follow fb
31366,1751920550,neutral,gabiib,patricklanglo http //twitpic.com/4w52z hop 're load fun lov miss boy
31367,1751920589,surprise,izak09,reall
31368,1751920602,love,SweetPeaAngel,littlegigigirl happ birthday u happ birthday u happ birthday u happ birthday u happ birthday u and man
31369,1751920844,happiness,TweepToTweep,teamwinnipeg gerr thank you follow ..help spread new ... ... i think cool ... thank u thank u thank u
31370,1751920890,love,sarahhhhhrose,nicksantino lov youuuuu nick santino thirteen dayssss
31371,1751920893,fun,nowthatsmint,googl aahh googl nev fail mak smil http //twitpic.com/4w9rp via richib
31372,1751920908,neutral,DavidFeng,found exit tak thank tianjinolog
31373,1751920930,love,jenniferjoyce88,joelmch plea giv shout boyfriend ron griffin 10pm show denv he 's nosebl reall shout
31374,1751920982,love,Xx0xc4rlyx0xX,just saw confess of a shopohol ... tot fel lov hugh danc 's acc :3 nee 20.00 tomorrow new top want
